Date,Value
"Jan 1, 2003",1.19%
"Dec 1, 2002",1.21%
"Nov 1, 2002",1.25%
"Oct 1, 2002",1.61%
"Sep 1, 2002",1.66%
"Aug 1, 2002",1.65%
"Jul 1, 2002",1.71%
"Jun 1, 2002",1.73%
"May 1, 2002",1.76%
"Apr 1, 2002",1.75%
"Mar 1, 2002",1.83%
"Feb 1, 2002",1.76%
"Jan 1, 2002",1.68%
"Dec 1, 2001",1.72%
"Nov 1, 2001",1.91%
"Oct 1, 2001",2.20%
"Sep 1, 2001",2.69%
"Aug 1, 2001",3.44%
"Jul 1, 2001",3.59%
"Jun 1, 2001",3.57%
"May 1, 2001",3.70%
"Apr 1, 2001",3.97%
"Mar 1, 2001",4.54%
"Feb 1, 2001",5.01%
"Jan 1, 2001",5.29%
"Dec 1, 2000",5.94%
"Nov 1, 2000",6.36%
"Oct 1, 2000",6.29%
"Sep 1, 2000",6.18%
"Aug 1, 2000",6.28%
"Jul 1, 2000",6.14%
"Jun 1, 2000",5.86%
"May 1, 2000",5.99%
"Apr 1, 2000",5.82%
"Mar 1, 2000",5.86%
"Feb 1, 2000",5.73%
"Jan 1, 2000",5.50%
"Dec 1, 1999",5.36%
"Nov 1, 1999",5.23%
"Oct 1, 1999",5.02%
"Sep 1, 1999",4.82%
"Aug 1, 1999",4.87%
"Jul 1, 1999",4.69%
"Jun 1, 1999",4.72%
"May 1, 1999",4.63%
"Apr 1, 1999",4.41%
"Mar 1, 1999",4.57%
"Feb 1, 1999",4.56%
"Jan 1, 1999",4.45%
"Dec 1, 1998",4.50%
"Nov 1, 1998",4.53%
"Oct 1, 1998",4.07%
"Sep 1, 1998",4.74%
"Aug 1, 1998",5.04%
"Jul 1, 1998",5.09%
"Jun 1, 1998",5.12%
"May 1, 1998",5.14%
"Apr 1, 1998",5.08%
"Mar 1, 1998",5.16%
"Feb 1, 1998",5.23%
"Jan 1, 1998",5.18%
"Dec 1, 1997",5.30%
"Nov 1, 1997",5.28%
"Oct 1, 1997",5.11%
"Sep 1, 1997",5.08%
"Aug 1, 1997",5.28%
"Jul 1, 1997",5.19%
"Jun 1, 1997",5.07%
"May 1, 1997",5.20%
"Apr 1, 1997",5.30%
"Mar 1, 1997",5.28%
"Feb 1, 1997",5.14%
"Jan 1, 1997",5.17%
"Dec 1, 1996",5.04%
"Nov 1, 1996",5.17%
"Oct 1, 1996",5.12%
"Sep 1, 1996",5.24%
"Aug 1, 1996",5.19%
"Jul 1, 1996",5.30%
"Jun 1, 1996",5.23%
"May 1, 1996",5.15%
"Apr 1, 1996",5.09%
"Mar 1, 1996",5.10%
"Feb 1, 1996",4.96%
"Jan 1, 1996",5.15%
"Dec 1, 1995",5.29%
"Nov 1, 1995",5.52%
"Oct 1, 1995",5.44%
"Sep 1, 1995",5.43%
"Aug 1, 1995",5.57%
"Jul 1, 1995",5.59%
"Jun 1, 1995",5.64%
"May 1, 1995",5.85%
"Apr 1, 1995",5.84%
"Mar 1, 1995",5.91%
"Feb 1, 1995",5.94%
"Jan 1, 1995",5.90%
"Dec 1, 1994",5.76%
"Nov 1, 1994",5.45%
"Oct 1, 1994",5.10%
"Sep 1, 1994",4.75%
"Aug 1, 1994",4.61%
"Jul 1, 1994",4.46%
"Jun 1, 1994",4.25%
"May 1, 1994",4.27%
"Apr 1, 1994",3.78%
"Mar 1, 1994",3.59%
"Feb 1, 1994",3.33%
"Jan 1, 1994",3.04%
"Dec 1, 1993",3.13%
"Nov 1, 1993",3.18%
"Oct 1, 1993",3.09%
"Sep 1, 1993",3.01%
"Aug 1, 1993",3.09%
"Jul 1, 1993",3.11%
"Jun 1, 1993",3.14%
"May 1, 1993",3.03%
"Apr 1, 1993",2.93%
"Mar 1, 1993",3.01%
"Feb 1, 1993",2.99%
"Jan 1, 1993",3.07%
"Dec 1, 1992",3.29%
"Nov 1, 1992",3.21%
"Oct 1, 1992",2.93%
"Sep 1, 1992",2.97%
"Aug 1, 1992",3.20%
"Jul 1, 1992",3.28%
"Jun 1, 1992",3.74%
"May 1, 1992",3.72%
"Apr 1, 1992",3.84%
"Mar 1, 1992",4.14%
"Feb 1, 1992",3.95%
"Jan 1, 1992",3.91%
"Dec 1, 1991",4.18%
"Nov 1, 1991",4.69%
"Oct 1, 1991",5.14%
"Sep 1, 1991",5.37%
"Aug 1, 1991",5.50%
"Jul 1, 1991",5.75%
"Jun 1, 1991",5.75%
"May 1, 1991",5.63%
"Apr 1, 1991",5.83%
"Mar 1, 1991",6.09%
"Feb 1, 1991",6.12%
"Jan 1, 1991",6.41%
"Dec 1, 1990",6.95%
"Nov 1, 1990",7.29%
"Oct 1, 1990",7.40%
"Sep 1, 1990",7.60%
"Aug 1, 1990",7.69%
"Jul 1, 1990",7.87%
"Jun 1, 1990",7.99%
"May 1, 1990",8.01%
"Apr 1, 1990",8.04%
"Mar 1, 1990",8.17%
"Feb 1, 1990",8.00%
"Jan 1, 1990",7.90%
