Date,Value
"Sep 1, 2013",0.02%
"Aug 1, 2013",0.04%
"Jul 1, 2013",0.02%
"Jun 1, 2013",0.03%
"May 1, 2013",0.02%
"Apr 1, 2013",0.05%
"Mar 1, 2013",0.08%
"Feb 1, 2013",0.08%
"Jan 1, 2013",0.05%
"Dec 1, 2012",0.04%
"Nov 1, 2012",0.12%
"Oct 1, 2012",0.11%
"Sep 1, 2012",0.08%
"Aug 1, 2012",0.09%
"Jul 1, 2012",0.07%
"Jun 1, 2012",0.05%
"May 1, 2012",0.07%
"Apr 1, 2012",0.07%
"Mar 1, 2012",0.06%
"Feb 1, 2012",0.06%
"Jan 1, 2012",0.02%
"Dec 1, 2011",0.00%
"Nov 1, 2011",0.01%
"Oct 1, 2011",0.01%
"Sep 1, 2011",0.01%
"Aug 1, 2011",0.02%
"Jul 1, 2011",0.04%
"Jun 1, 2011",0.02%
"May 1, 2011",0.02%
"Apr 1, 2011",0.03%
"Mar 1, 2011",0.06%
"Feb 1, 2011",0.11%
"Jan 1, 2011",0.14%
"Dec 1, 2010",0.09%
"Nov 1, 2010",0.13%
"Oct 1, 2010",0.14%
"Sep 1, 2010",0.12%
"Aug 1, 2010",0.15%
"Jul 1, 2010",0.16%
"Jun 1, 2010",0.08%
"May 1, 2010",0.15%
"Apr 1, 2010",0.15%
"Mar 1, 2010",0.12%
"Feb 1, 2010",0.06%
"Jan 1, 2010",0.02%
"Dec 1, 2009",0.03%
"Nov 1, 2009",0.05%
"Oct 1, 2009",0.04%
"Sep 1, 2009",0.06%
"Aug 1, 2009",0.12%
"Jul 1, 2009",0.15%
"Jun 1, 2009",0.10%
"May 1, 2009",0.14%
"Apr 1, 2009",0.10%
"Mar 1, 2009",0.10%
"Feb 1, 2009",0.22%
"Jan 1, 2009",0.05%
"Dec 1, 2008",0.03%
"Nov 1, 2008",0.09%
"Oct 1, 2008",0.29%
"Sep 1, 2008",0.89%
"Aug 1, 2008",1.68%
"Jul 1, 2008",1.60%
"Jun 1, 2008",1.72%
"May 1, 2008",1.76%
"Apr 1, 2008",1.07%
"Mar 1, 2008",1.35%
"Feb 1, 2008",2.27%
"Jan 1, 2008",2.74%
"Dec 1, 2007",2.86%
"Nov 1, 2007",3.68%
"Oct 1, 2007",3.81%
"Sep 1, 2007",3.78%
"Aug 1, 2007",4.20%
"Jul 1, 2007",4.82%
"Jun 1, 2007",4.52%
"May 1, 2007",4.82%
"Apr 1, 2007",4.99%
"Mar 1, 2007",5.21%
"Feb 1, 2007",5.18%
"Jan 1, 2007",4.94%
"Dec 1, 2006",4.87%
"Nov 1, 2006",5.21%
"Oct 1, 2006",4.97%
"Sep 1, 2006",4.77%
"Aug 1, 2006",5.16%
"Jul 1, 2006",4.90%
"Jun 1, 2006",4.71%
"May 1, 2006",4.70%
"Apr 1, 2006",4.61%
"Mar 1, 2006",4.55%
"Feb 1, 2006",4.38%
"Jan 1, 2006",4.12%
"Dec 1, 2005",3.69%
"Nov 1, 2005",3.91%
"Oct 1, 2005",3.51%
"Sep 1, 2005",3.23%
"Aug 1, 2005",3.34%
"Jul 1, 2005",3.10%
"Jun 1, 2005",2.83%
"May 1, 2005",2.65%
"Apr 1, 2005",2.64%
"Mar 1, 2005",2.65%
"Feb 1, 2005",2.36%
"Jan 1, 2005",2.05%
"Dec 1, 2004",1.96%
"Nov 1, 2004",1.92%
"Oct 1, 2004",1.63%
"Sep 1, 2004",1.55%
"Aug 1, 2004",1.37%
"Jul 1, 2004",1.19%
"Jun 1, 2004",1.05%
"May 1, 2004",0.91%
"Apr 1, 2004",0.91%
"Mar 1, 2004",0.96%
"Feb 1, 2004",0.92%
"Jan 1, 2004",0.85%
"Dec 1, 2003",0.89%
"Nov 1, 2003",0.94%
"Oct 1, 2003",0.91%
"Sep 1, 2003",0.91%
"Aug 1, 2003",0.95%
"Jul 1, 2003",0.90%
"Jun 1, 2003",0.97%
"May 1, 2003",1.08%
"Apr 1, 2003",1.16%
"Mar 1, 2003",1.18%
"Feb 1, 2003",1.20%
"Jan 1, 2003",1.17%
"Dec 1, 2002",1.20%
"Nov 1, 2002",1.26%
"Oct 1, 2002",1.62%
"Sep 1, 2002",1.67%
"Aug 1, 2002",1.68%
"Jul 1, 2002",1.72%
"Jun 1, 2002",1.72%
"May 1, 2002",1.74%
"Apr 1, 2002",1.72%
"Mar 1, 2002",1.78%
"Feb 1, 2002",1.74%
"Jan 1, 2002",1.68%
"Dec 1, 2001",1.72%
"Nov 1, 2001",1.99%
"Oct 1, 2001",2.27%
"Sep 1, 2001",2.68%
"Aug 1, 2001",3.53%
"Jul 1, 2001",3.67%
