Date,Value
"Jan 1, 2012",3.03%
"Dec 1, 2011",2.98%
"Nov 1, 2011",3.02%
"Oct 1, 2011",3.13%
"Sep 1, 2011",3.18%
"Aug 1, 2011",3.65%
"Jul 1, 2011",4.27%
"Jun 1, 2011",4.23%
"May 1, 2011",4.29%
"Apr 1, 2011",4.50%
"Mar 1, 2011",4.51%
"Feb 1, 2011",4.65%
"Jan 1, 2011",4.52%
"Dec 1, 2010",4.42%
"Nov 1, 2010",4.19%
"Oct 1, 2010",3.87%
"Sep 1, 2010",3.77%
"Aug 1, 2010",3.80%
"Jul 1, 2010",3.99%
"Jun 1, 2010",4.13%
"May 1, 2010",4.29%
"Apr 1, 2010",4.69%
"Mar 1, 2010",4.64%
"Feb 1, 2010",4.62%
"Jan 1, 2010",4.60%
"Dec 1, 2009",4.49%
"Nov 1, 2009",4.31%
"Oct 1, 2009",4.19%
"Sep 1, 2009",4.19%
"Aug 1, 2009",4.37%
"Jul 1, 2009",4.41%
"Jun 1, 2009",4.52%
"May 1, 2009",4.23%
"Apr 1, 2009",3.76%
"Mar 1, 2009",3.64%
"Feb 1, 2009",3.59%
"Jan 1, 2009",3.13%
"Dec 1, 2008",2.87%
"Nov 1, 2008",4.00%
"Oct 1, 2008",4.17%
"Sep 1, 2008",4.27%
"Aug 1, 2008",4.50%
"Jul 1, 2008",4.57%
"Jun 1, 2008",4.69%
"May 1, 2008",4.60%
"Apr 1, 2008",4.44%
"Mar 1, 2008",4.39%
"Feb 1, 2008",4.52%
"Jan 1, 2008",4.33%
"Dec 1, 2007",4.53%
"Nov 1, 2007",4.52%
"Oct 1, 2007",4.77%
"Sep 1, 2007",4.79%
"Aug 1, 2007",4.93%
"Jul 1, 2007",5.11%
"Jun 1, 2007",5.20%
"May 1, 2007",4.90%
"Apr 1, 2007",4.87%
"Mar 1, 2007",4.72%
"Feb 1, 2007",4.82%
"Jan 1, 2007",4.85%
"Dec 1, 2006",4.68%
"Nov 1, 2006",4.69%
"Oct 1, 2006",4.85%
"Sep 1, 2006",4.85%
"Aug 1, 2006",5.00%
"Jul 1, 2006",5.13%
"Jun 1, 2006",5.15%
"May 1, 2006",5.20%
"Apr 1, 2006",5.06%
"Mar 1, 2006",4.73%
"Feb 1, 2006",4.54%
"Feb 1, 2002",5.40%
"Jan 1, 2002",5.45%
"Dec 1, 2001",5.48%
"Nov 1, 2001",5.12%
"Oct 1, 2001",5.32%
"Sep 1, 2001",5.48%
"Aug 1, 2001",5.48%
"Jul 1, 2001",5.61%
"Jun 1, 2001",5.67%
"May 1, 2001",5.78%
"Apr 1, 2001",5.65%
"Mar 1, 2001",5.34%
"Feb 1, 2001",5.45%
"Jan 1, 2001",5.54%
"Dec 1, 2000",5.49%
"Nov 1, 2000",5.78%
"Oct 1, 2000",5.80%
"Sep 1, 2000",5.83%
"Aug 1, 2000",5.72%
"Jul 1, 2000",5.85%
"Jun 1, 2000",5.93%
"May 1, 2000",6.15%
"Apr 1, 2000",5.85%
"Mar 1, 2000",6.05%
"Feb 1, 2000",6.23%
"Jan 1, 2000",6.63%
"Dec 1, 1999",6.35%
"Nov 1, 1999",6.14%
"Oct 1, 1999",6.26%
"Sep 1, 1999",6.07%
"Aug 1, 1999",6.07%
"Jul 1, 1999",5.98%
"Jun 1, 1999",6.04%
"May 1, 1999",5.81%
"Apr 1, 1999",5.55%
"Mar 1, 1999",5.58%
"Feb 1, 1999",5.37%
"Jan 1, 1999",5.16%
"Dec 1, 1998",5.06%
"Nov 1, 1998",5.25%
"Oct 1, 1998",5.01%
"Sep 1, 1998",5.20%
"Aug 1, 1998",5.54%
"Jul 1, 1998",5.68%
"Jun 1, 1998",5.70%
"May 1, 1998",5.93%
"Apr 1, 1998",5.92%
"Mar 1, 1998",5.95%
"Feb 1, 1998",5.89%
"Jan 1, 1998",5.81%
"Dec 1, 1997",5.99%
"Nov 1, 1997",6.11%
"Oct 1, 1997",6.33%
"Sep 1, 1997",6.50%
"Aug 1, 1997",6.58%
"Jul 1, 1997",6.51%
"Jun 1, 1997",6.77%
"May 1, 1997",6.94%
"Apr 1, 1997",7.09%
"Mar 1, 1997",6.93%
"Feb 1, 1997",6.69%
"Jan 1, 1997",6.83%
"Dec 1, 1996",6.55%
"Nov 1, 1996",6.48%
"Oct 1, 1996",6.81%
"Sep 1, 1996",7.03%
"Aug 1, 1996",6.84%
"Jul 1, 1996",7.03%
"Jun 1, 1996",7.06%
"May 1, 1996",6.93%
"Apr 1, 1996",6.79%
"Mar 1, 1996",6.60%
"Feb 1, 1996",6.24%
"Jan 1, 1996",6.05%
"Dec 1, 1995",6.06%
"Nov 1, 1995",6.26%
"Oct 1, 1995",6.37%
"Sep 1, 1995",6.55%
"Aug 1, 1995",6.86%
"Jul 1, 1995",6.72%
"Jun 1, 1995",6.57%
"May 1, 1995",6.95%
"Apr 1, 1995",7.36%
"Mar 1, 1995",7.45%
"Feb 1, 1995",7.61%
"Jan 1, 1995",7.85%
"Dec 1, 1994",7.87%
"Nov 1, 1994",8.08%
"Oct 1, 1994",7.93%
"Sep 1, 1994",7.71%
"Aug 1, 1994",7.49%
"Jul 1, 1994",7.58%
"Jun 1, 1994",7.39%
"May 1, 1994",7.41%
"Apr 1, 1994",7.27%
"Mar 1, 1994",6.91%
"Feb 1, 1994",6.49%
"Jan 1, 1994",6.29%
"Dec 1, 1993",6.25%
"Nov 1, 1993",6.21%
"Oct 1, 1993",5.94%
"Sep 1, 1993",6.00%
"Aug 1, 1993",6.32%
"Jul 1, 1993",6.63%
"Jun 1, 1993",6.81%
"May 1, 1993",6.92%
"Apr 1, 1993",6.85%
"Mar 1, 1993",6.82%
"Feb 1, 1993",7.09%
"Jan 1, 1993",7.34%
"Dec 1, 1992",7.44%
"Nov 1, 1992",7.61%
"Oct 1, 1992",7.53%
"Sep 1, 1992",7.34%
"Aug 1, 1992",7.39%
"Jul 1, 1992",7.60%
"Jun 1, 1992",7.84%
"May 1, 1992",7.89%
"Apr 1, 1992",7.96%
"Mar 1, 1992",7.97%
"Feb 1, 1992",7.85%
"Jan 1, 1992",7.58%
"Dec 1, 1991",7.70%
"Nov 1, 1991",7.92%
"Oct 1, 1991",7.93%
"Sep 1, 1991",7.95%
"Aug 1, 1991",8.14%
"Jul 1, 1991",8.45%
"Jun 1, 1991",8.47%
"May 1, 1991",8.27%
"Apr 1, 1991",8.21%
"Mar 1, 1991",8.29%
"Feb 1, 1991",8.03%
"Jan 1, 1991",8.27%
"Dec 1, 1990",8.24%
"Nov 1, 1990",8.54%
"Oct 1, 1990",8.86%
"Sep 1, 1990",9.03%
"Aug 1, 1990",8.86%
"Jul 1, 1990",8.50%
"Jun 1, 1990",8.46%
"May 1, 1990",8.73%
"Apr 1, 1990",8.76%
"Mar 1, 1990",8.56%
"Feb 1, 1990",8.50%
"Jan 1, 1990",8.26%
