Date,Value
"May 1, 1995",6.27%
"Apr 1, 1995",6.68%
"Mar 1, 1995",6.89%
"Feb 1, 1995",7.25%
"Jan 1, 1995",7.66%
"Dec 1, 1994",7.71%
"Nov 1, 1994",7.44%
"Oct 1, 1994",7.04%
"Sep 1, 1994",6.69%
"Aug 1, 1994",6.50%
"Jul 1, 1994",6.48%
"Jun 1, 1994",6.27%
"May 1, 1994",6.34%
"Apr 1, 1994",5.99%
"Mar 1, 1994",5.40%
"Feb 1, 1994",4.83%
"Jan 1, 1994",4.48%
"Dec 1, 1993",4.54%
"Nov 1, 1993",4.50%
"Oct 1, 1993",4.18%
"Sep 1, 1993",4.17%
"Aug 1, 1993",4.36%
"Jul 1, 1993",4.43%
"Jun 1, 1993",4.53%
"May 1, 1993",4.40%
"Apr 1, 1993",4.30%
"Mar 1, 1993",4.40%
"Feb 1, 1993",4.58%
"Jan 1, 1993",4.93%
"Dec 1, 1992",5.21%
"Nov 1, 1992",5.14%
"Oct 1, 1992",4.64%
"Sep 1, 1992",4.42%
"Aug 1, 1992",4.72%
"Jul 1, 1992",4.91%
"Jun 1, 1992",5.60%
"May 1, 1992",5.81%
"Apr 1, 1992",5.93%
"Mar 1, 1992",6.18%
"Feb 1, 1992",5.72%
"Jan 1, 1992",5.40%
"Dec 1, 1991",5.39%
"Nov 1, 1991",5.90%
"Oct 1, 1991",6.23%
"Sep 1, 1991",6.50%
"Aug 1, 1991",6.80%
"Jul 1, 1991",7.38%
"Jun 1, 1991",7.39%
"May 1, 1991",7.12%
"Apr 1, 1991",7.23%
"Mar 1, 1991",7.35%
"Feb 1, 1991",7.08%
"Jan 1, 1991",7.38%
"Dec 1, 1990",7.47%
"Nov 1, 1990",7.74%
"Oct 1, 1990",8.07%
"Sep 1, 1990",8.27%
"Aug 1, 1990",8.22%
"Jul 1, 1990",8.26%
"Jun 1, 1990",8.40%
"May 1, 1990",8.69%
"Apr 1, 1990",8.78%
"Mar 1, 1990",8.63%
"Feb 1, 1990",8.39%
"Jan 1, 1990",8.13%
