Date,Value
"Oct 1, 2009",2.33%
"Sep 1, 2009",2.37%
"Aug 1, 2009",2.57%
"Jul 1, 2009",2.46%
"Jun 1, 2009",2.71%
"May 1, 2009",2.13%
"Apr 1, 2009",1.86%
"Mar 1, 2009",1.82%
"Feb 1, 2009",1.87%
"Jan 1, 2009",1.60%
"Dec 1, 2008",1.52%
"Nov 1, 2008",2.29%
"Oct 1, 2008",2.73%
"Sep 1, 2008",2.88%
"Aug 1, 2008",3.14%
"Jul 1, 2008",3.30%
"Jun 1, 2008",3.49%
"May 1, 2008",3.15%
"Apr 1, 2008",2.84%
"Mar 1, 2008",2.48%
"Feb 1, 2008",2.78%
"Jan 1, 2008",2.98%
"Dec 1, 2007",3.49%
"Nov 1, 2007",3.67%
"Oct 1, 2007",4.20%
"Sep 1, 2007",4.20%
"Aug 1, 2007",4.43%
"Jul 1, 2007",4.88%
"Jun 1, 2007",5.03%
"May 1, 2007",4.67%
"Apr 1, 2007",4.59%
"Mar 1, 2007",4.48%
"Feb 1, 2007",4.71%
"Jan 1, 2007",4.75%
"Dec 1, 2006",4.53%
"Nov 1, 2006",4.58%
"Oct 1, 2006",4.69%
"Sep 1, 2006",4.67%
"Aug 1, 2006",4.82%
"Jul 1, 2006",5.04%
"Jun 1, 2006",5.07%
"May 1, 2006",5.00%
"Apr 1, 2006",4.90%
"Mar 1, 2006",4.72%
"Feb 1, 2006",4.57%
"Jan 1, 2006",4.35%
"Dec 1, 2005",4.39%
"Nov 1, 2005",4.45%
"Oct 1, 2005",4.33%
"Sep 1, 2005",4.01%
"Aug 1, 2005",4.12%
"Jul 1, 2005",3.98%
"Jun 1, 2005",3.77%
"May 1, 2005",3.85%
"Apr 1, 2005",4.00%
"Mar 1, 2005",4.17%
"Feb 1, 2005",3.77%
"Jan 1, 2005",3.71%
"Dec 1, 2004",3.60%
"Nov 1, 2004",3.52%
"Oct 1, 2004",3.35%
"Sep 1, 2004",3.36%
"Aug 1, 2004",3.47%
"Jul 1, 2004",3.69%
"Jun 1, 2004",3.93%
"May 1, 2004",3.85%
"Apr 1, 2004",3.39%
"Mar 1, 2004",2.79%
"Feb 1, 2004",3.07%
"Jan 1, 2004",3.12%
"Dec 1, 2003",3.27%
"Nov 1, 2003",3.29%
"Oct 1, 2003",3.19%
"Sep 1, 2003",3.18%
"Aug 1, 2003",3.37%
"Jul 1, 2003",2.87%
"Jun 1, 2003",2.27%
"May 1, 2003",2.52%
"Apr 1, 2003",2.93%
"Mar 1, 2003",2.78%
"Feb 1, 2003",2.90%
"Jan 1, 2003",3.05%
"Dec 1, 2002",3.03%
"Nov 1, 2002",3.05%
"Oct 1, 2002",2.94%
"Sep 1, 2002",2.94%
"Aug 1, 2002",3.29%
"Jul 1, 2002",3.81%
"Jun 1, 2002",4.19%
"May 1, 2002",4.49%
"Apr 1, 2002",4.65%
"Mar 1, 2002",4.74%
"Feb 1, 2002",4.30%
"Jan 1, 2002",4.34%
"Dec 1, 2001",4.39%
"Nov 1, 2001",3.97%
"Oct 1, 2001",3.91%
"Sep 1, 2001",4.12%
"Aug 1, 2001",4.57%
"Jul 1, 2001",4.76%
"Jun 1, 2001",4.81%
"May 1, 2001",4.93%
"Apr 1, 2001",4.76%
"Mar 1, 2001",4.64%
"Feb 1, 2001",4.89%
"Jan 1, 2001",4.86%
"Dec 1, 2000",5.17%
"Nov 1, 2000",5.70%
"Oct 1, 2000",5.78%
"Sep 1, 2000",5.93%
"Aug 1, 2000",6.06%
"Jul 1, 2000",6.18%
"Jun 1, 2000",6.30%
"May 1, 2000",6.69%
"Apr 1, 2000",6.26%
"Mar 1, 2000",6.50%
"Feb 1, 2000",6.68%
"Jan 1, 2000",6.58%
"Dec 1, 1999",6.19%
"Nov 1, 1999",5.97%
"Oct 1, 1999",6.03%
"Sep 1, 1999",5.80%
"Aug 1, 1999",5.84%
"Jul 1, 1999",5.68%
"Jun 1, 1999",5.81%
"May 1, 1999",5.44%
"Apr 1, 1999",5.08%
"Mar 1, 1999",5.14%
"Feb 1, 1999",4.91%
"Jan 1, 1999",4.60%
"Dec 1, 1998",4.45%
"Nov 1, 1998",4.54%
"Oct 1, 1998",4.18%
"Sep 1, 1998",4.62%
"Aug 1, 1998",5.27%
"Jul 1, 1998",5.46%
"Jun 1, 1998",5.52%
"May 1, 1998",5.63%
"Apr 1, 1998",5.61%
"Mar 1, 1998",5.61%
"Feb 1, 1998",5.49%
"Jan 1, 1998",5.42%
"Dec 1, 1997",5.77%
"Nov 1, 1997",5.80%
"Oct 1, 1997",5.93%
"Sep 1, 1997",6.11%
"Aug 1, 1997",6.16%
"Jul 1, 1997",6.12%
"Jun 1, 1997",6.38%
"May 1, 1997",6.57%
"Apr 1, 1997",6.76%
"Mar 1, 1997",6.54%
"Feb 1, 1997",6.20%
"Jan 1, 1997",6.33%
"Dec 1, 1996",6.07%
"Nov 1, 1996",5.97%
"Oct 1, 1996",6.27%
"Sep 1, 1996",6.60%
"Aug 1, 1996",6.39%
"Jul 1, 1996",6.64%
"Jun 1, 1996",6.69%
"May 1, 1996",6.48%
"Apr 1, 1996",6.30%
"Mar 1, 1996",5.97%
"Feb 1, 1996",5.38%
"Jan 1, 1996",5.36%
"Dec 1, 1995",5.51%
"Nov 1, 1995",5.69%
"Oct 1, 1995",5.86%
"Sep 1, 1995",6.00%
"Aug 1, 1995",6.24%
"Jul 1, 1995",6.01%
"Jun 1, 1995",5.93%
"May 1, 1995",6.41%
"Apr 1, 1995",6.86%
"Mar 1, 1995",7.05%
"Feb 1, 1995",7.37%
"Jan 1, 1995",7.76%
"Dec 1, 1994",7.78%
"Nov 1, 1994",7.72%
"Oct 1, 1994",7.40%
"Sep 1, 1994",7.08%
"Aug 1, 1994",6.88%
"Jul 1, 1994",6.91%
"Jun 1, 1994",6.70%
"May 1, 1994",6.78%
"Apr 1, 1994",6.52%
"Mar 1, 1994",5.94%
"Feb 1, 1994",5.40%
"Jan 1, 1994",5.09%
"Dec 1, 1993",5.15%
"Nov 1, 1993",5.06%
"Oct 1, 1993",4.71%
"Sep 1, 1993",4.73%
"Aug 1, 1993",5.03%
"Jul 1, 1993",5.09%
"Jun 1, 1993",5.22%
"May 1, 1993",5.20%
"Apr 1, 1993",5.13%
"Mar 1, 1993",5.19%
"Feb 1, 1993",5.43%
"Jan 1, 1993",5.83%
"Dec 1, 1992",6.08%
"Nov 1, 1992",6.04%
"Oct 1, 1992",5.60%
"Sep 1, 1992",5.38%
"Aug 1, 1992",5.60%
"Jul 1, 1992",5.84%
"Jun 1, 1992",6.48%
"May 1, 1992",6.69%
"Apr 1, 1992",6.78%
"Mar 1, 1992",6.95%
"Feb 1, 1992",6.58%
"Jan 1, 1992",6.24%
"Dec 1, 1991",6.19%
"Nov 1, 1991",6.62%
"Oct 1, 1991",6.87%
"Sep 1, 1991",7.14%
"Aug 1, 1991",7.43%
"Jul 1, 1991",7.91%
"Jun 1, 1991",7.94%
"May 1, 1991",7.70%
"Apr 1, 1991",7.70%
"Mar 1, 1991",7.77%
"Feb 1, 1991",7.47%
"Jan 1, 1991",7.70%
"Dec 1, 1990",7.73%
"Nov 1, 1990",8.02%
"Oct 1, 1990",8.33%
"Sep 1, 1990",8.51%
"Aug 1, 1990",8.44%
"Jul 1, 1990",8.33%
"Jun 1, 1990",8.43%
"May 1, 1990",8.74%
"Apr 1, 1990",8.77%
"Mar 1, 1990",8.60%
"Feb 1, 1990",8.42%
"Jan 1, 1990",8.12%
